Freq.	V(n001)-V(n002)	I(D1)
3.91741877107729e+03	(-5.92726441196329e+01dB,-2.65387828688158e-02°)	(-8.00949628988271e+01dB,2.91740635501809e-04°)
3.92644935399545e+03	(-5.92726441244073e+01dB,-2.65999610713136e-02°)	(-8.00949628987258e+01dB,2.92413166798837e-04°)
3.93550075455723e+03	(-5.92726441292042e+01dB,-2.66612803040642e-02°)	(-8.00949628986265e+01dB,2.93087248436326e-04°)
3.94457302075224e+03	(-5.92726441340228e+01dB,-2.67227408921712e-02°)	(-8.00949628985252e+01dB,2.93762883991453e-04°)
3.95366620068073e+03	(-5.92726441388640e+01dB,-2.67843431614952e-02°)	(-8.00949628984217e+01dB,2.94440077044287e-04°)
3.96278034255385e+03	(-5.92726441437272e+01dB,-2.68460874386418e-02°)	(-8.00949628983224e+01dB,2.95118831187268e-04°)
3.97191549469385e+03	(-5.92726441486130e+01dB,-2.69079740509734e-02°)	(-8.00949628982168e+01dB,2.95799150017743e-04°)
3.98107170553442e+03	(-5.92726441535213e+01dB,-2.69700033266079e-02°)	(-8.00949628981154e+01dB,2.96481037141238e-04°)
3.99024902362087e+03	(-5.92726441584524e+01dB,-2.70321755944147e-02°)	(-8.00949628980119e+01dB,2.97164496176418e-04°)
3.99944749761042e+03	(-5.92726441634062e+01dB,-2.70944911840264e-02°)	(-8.00949628979083e+01dB,2.97849530743807e-04°)
4.00866717627247e+03	(-5.92726441683827e+01dB,-2.71569504258321e-02°)	(-8.00949628978027e+01dB,2.98536144477115e-04°)
4.01790810848884e+03	(-5.92726441733824e+01dB,-2.72195536509845e-02°)	(-8.00949628976991e+01dB,2.99224341016153e-04°)
4.02717034325403e+03	(-5.92726441784052e+01dB,-2.72823011913994e-02°)	(-8.00949628975935e+01dB,2.99914124008670e-04°)
4.03645392967549e+03	(-5.92726441834510e+01dB,-2.73451933797556e-02°)	(-8.00949628974878e+01dB,3.00605497113616e-04°)
4.04575891697386e+03	(-5.92726441885198e+01dB,-2.74082305495009e-02°)	(-8.00949628973800e+01dB,3.01298463996066e-04°)
4.05508535448327e+03	(-5.92726441936127e+01dB,-2.74714130348532e-02°)	(-8.00949628972743e+01dB,3.01993028329551e-04°)
4.06443329165156e+03	(-5.92726441987286e+01dB,-2.75347411707979e-02°)	(-8.00949628971643e+01dB,3.02689193795463e-04°)
4.07380277804056e+03	(-5.92726442038683e+01dB,-2.75982152930934e-02°)	(-8.00949628970586e+01dB,3.03386964087873e-04°)
4.08319386332635e+03	(-5.92726442090317e+01dB,-2.76618357382722e-02°)	(-8.00949628969486e+01dB,3.04086342903779e-04°)
4.09260659729954e+03	(-5.92726442142189e+01dB,-2.77256028436439e-02°)	(-8.00949628968408e+01dB,3.04787333951293e-04°)
4.10204102986550e+03	(-5.92726442194301e+01dB,-2.77895169472949e-02°)	(-8.00949628967308e+01dB,3.05489940947166e-04°)
4.11149721104465e+03	(-5.92726442246653e+01dB,-2.78535783880886e-02°)	(-8.00949628966208e+01dB,3.06194167617789e-04°)
4.12097519097273e+03	(-5.92726442299245e+01dB,-2.79177875056725e-02°)	(-8.00949628965087e+01dB,3.06900017696454e-04°)
4.13047501990104e+03	(-5.92726442352084e+01dB,-2.79821446404785e-02°)	(-8.00949628963987e+01dB,3.07607494923351e-04°)
4.13999674819673e+03	(-5.92726442405164e+01dB,-2.80466501337171e-02°)	(-8.00949628962865e+01dB,3.08316603052477e-04°)
4.14954042634305e+03	(-5.92726442458489e+01dB,-2.81113043273923e-02°)	(-8.00949628961744e+01dB,3.09027345841196e-04°)
4.15910610493964e+03	(-5.92726442512062e+01dB,-2.81761075642929e-02°)	(-8.00949628960622e+01dB,3.09739727058166e-04°)
4.16869383470277e+03	(-5.92726442565882e+01dB,-2.82410601879965e-02°)	(-8.00949628959501e+01dB,3.10453750481846e-04°)
4.17830366646563e+03	(-5.92726442619948e+01dB,-2.83061625428767e-02°)	(-8.00949628958379e+01dB,3.11169419896186e-04°)
4.18793565117860e+03	(-5.92726442674265e+01dB,-2.83714149740976e-02°)	(-8.00949628957215e+01dB,3.11886739096349e-04°)
4.19758983990949e+03	(-5.92726442728832e+01dB,-2.84368178276213e-02°)	(-8.00949628956072e+01dB,3.12605711885335e-04°)
4.20726628384385e+03	(-5.92726442783650e+01dB,-2.85023714502053e-02°)	(-8.00949628954907e+01dB,3.13326342075560e-04°)
4.21696503428523e+03	(-5.92726442838723e+01dB,-2.85680761894095e-02°)	(-8.00949628953764e+01dB,3.14048633486024e-04°)
4.22668614265544e+03	(-5.92726442894051e+01dB,-2.86339323935909e-02°)	(-8.00949628952599e+01dB,3.14772589948352e-04°)
4.23642966049482e+03	(-5.92726442949634e+01dB,-2.86999404119138e-02°)	(-8.00949628951456e+01dB,3.15498215299580e-04°)
4.24619563946253e+03	(-5.92726443005472e+01dB,-2.87661005943434e-02°)	(-8.00949628950270e+01dB,3.16225513386154e-04°)
4.25598413133683e+03	(-5.92726443061570e+01dB,-2.88324132916551e-02°)	(-8.00949628949084e+01dB,3.16954488065499e-04°)
4.26579518801533e+03	(-5.92726443117924e+01dB,-2.88988788554286e-02°)	(-8.00949628947919e+01dB,3.17685143204762e-04°)
4.27562886151526e+03	(-5.92726443174539e+01dB,-2.89654976380612e-02°)	(-8.00949628946712e+01dB,3.18417482671561e-04°)
4.28548520397379e+03	(-5.92726443231416e+01dB,-2.90322699927553e-02°)	(-8.00949628945525e+01dB,3.19151510353588e-04°)
4.29536426764827e+03	(-5.92726443288556e+01dB,-2.90991962735309e-02°)	(-8.00949628944339e+01dB,3.19887230142144e-04°)
4.30526610491650e+03	(-5.92726443345960e+01dB,-2.91662768352232e-02°)	(-8.00949628943131e+01dB,3.20624645936761e-04°)
4.31519076827705e+03	(-5.92726443403625e+01dB,-2.92335120334863e-02°)	(-8.00949628941902e+01dB,3.21363761646853e-04°)
4.32513831034948e+03	(-5.92726443461562e+01dB,-2.93009022247948e-02°)	(-8.00949628940694e+01dB,3.22104581191793e-04°)
4.33510878387468e+03	(-5.92726443519762e+01dB,-2.93684477664422e-02°)	(-8.00949628939486e+01dB,3.22847108499345e-04°)
4.34510224171510e+03	(-5.92726443578232e+01dB,-2.94361490165482e-02°)	(-8.00949628938236e+01dB,3.23591347505423e-04°)
4.35511873685507e+03	(-5.92726443636973e+01dB,-2.95040063340569e-02°)	(-8.00949628937028e+01dB,3.24337302157401e-04°)
4.36515832240104e+03	(-5.92726443695985e+01dB,-2.95720200787415e-02°)	(-8.00949628935777e+01dB,3.25084976407499e-04°)
4.37522105158190e+03	(-5.92726443755269e+01dB,-2.96401906112006e-02°)	(-8.00949628934526e+01dB,3.25834374223321e-04°)
4.38530697774924e+03	(-5.92726443814825e+01dB,-2.97085182928678e-02°)	(-8.00949628933254e+01dB,3.26585499575755e-04°)
4.39541615437763e+03	(-5.92726443874657e+01dB,-2.97770034860093e-02°)	(-8.00949628932003e+01dB,3.27338356448871e-04°)
4.40554863506491e+03	(-5.92726443934763e+01dB,-2.98456465537246e-02°)	(-8.00949628930730e+01dB,3.28092948832690e-04°)
4.41570447353250e+03	(-5.92726443995152e+01dB,-2.99144478599546e-02°)	(-8.00949628929479e+01dB,3.28849280727358e-04°)
4.42588372362564e+03	(-5.92726444055817e+01dB,-2.99834077694723e-02°)	(-8.00949628928207e+01dB,3.29607356145242e-04°)
4.43608643931370e+03	(-5.92726444116761e+01dB,-3.00525266478979e-02°)	(-8.00949628926934e+01dB,3.30367179103266e-04°)
4.44631267469046e+03	(-5.92726444177986e+01dB,-3.01218048616900e-02°)	(-8.00949628925619e+01dB,3.31128753631051e-04°)
4.45656248397440e+03	(-5.92726444239496e+01dB,-3.01912427781554e-02°)	(-8.00949628924347e+01dB,3.31892083766152e-04°)
4.46683592150900e+03	(-5.92726444301288e+01dB,-3.02608407654441e-02°)	(-8.00949628923052e+01dB,3.32657173556928e-04°)
4.47713304176299e+03	(-5.92726444363366e+01dB,-3.03305991925603e-02°)	(-8.00949628921737e+01dB,3.33424027055899e-04°)
4.48745389933069e+03	(-5.92726444425731e+01dB,-3.04005184293516e-02°)	(-8.00949628920443e+01dB,3.34192648333004e-04°)
4.49779854893224e+03	(-5.92726444488382e+01dB,-3.04705988465228e-02°)	(-8.00949628919127e+01dB,3.34963041462557e-04°)
4.50816704541396e+03	(-5.92726444551324e+01dB,-3.05408408156327e-02°)	(-8.00949628917790e+01dB,3.35735210527662e-04°)
4.51855944374858e+03	(-5.92726444614555e+01dB,-3.06112447090965e-02°)	(-8.00949628916453e+01dB,3.36509159622092e-04°)
4.52897579903557e+03	(-5.92726444678080e+01dB,-3.06818109001883e-02°)	(-8.00949628915159e+01dB,3.37284892851075e-04°)
4.53941616650139e+03	(-5.92726444741897e+01dB,-3.07525397630407e-02°)	(-8.00949628913822e+01dB,3.38062414325613e-04°)
4.54988060149984e+03	(-5.92726444806006e+01dB,-3.08234316726489e-02°)	(-8.00949628912442e+01dB,3.38841728169583e-04°)
4.56036915951231e+03	(-5.92726444870416e+01dB,-3.08944870048776e-02°)	(-8.00949628911104e+01dB,3.39622838513084e-04°)
4.57088189614810e+03	(-5.92726444935120e+01dB,-3.09657061364511e-02°)	(-8.00949628909746e+01dB,3.40405749498564e-04°)
4.58141886714468e+03	(-5.92726445000122e+01dB,-3.10370894449650e-02°)	(-8.00949628908365e+01dB,3.41190465276564e-04°)
4.59198012836803e+03	(-5.92726445065424e+01dB,-3.11086373088869e-02°)	(-8.00949628906985e+01dB,3.41976990007906e-04°)
4.60256573581291e+03	(-5.92726445131030e+01dB,-3.11803501075546e-02°)	(-8.00949628905605e+01dB,3.42765327862734e-04°)
4.61317574560314e+03	(-5.92726445196940e+01dB,-3.12522282211827e-02°)	(-8.00949628904246e+01dB,3.43555483019513e-04°)
4.62381021399195e+03	(-5.92726445263150e+01dB,-3.13242720308580e-02°)	(-8.00949628902844e+01dB,3.44347459668523e-04°)
4.63446919736222e+03	(-5.92726445329666e+01dB,-3.13964819185488e-02°)	(-8.00949628901442e+01dB,3.45141262010661e-04°)
4.64515275222683e+03	(-5.92726445396492e+01dB,-3.14688582671073e-02°)	(-8.00949628900062e+01dB,3.45936894249485e-04°)
4.65586093522893e+03	(-5.92726445463623e+01dB,-3.15414014602600e-02°)	(-8.00949628898617e+01dB,3.46734360608122e-04°)
4.66659380314222e+03	(-5.92726445531068e+01dB,-3.16141118826265e-02°)	(-8.00949628897237e+01dB,3.47533665312121e-04°)
4.67735141287132e+03	(-5.92726445598820e+01dB,-3.16869899197056e-02°)	(-8.00949628895792e+01dB,3.48334812600121e-04°)
4.68813382145198e+03	(-5.92726445666888e+01dB,-3.17600359578907e-02°)	(-8.00949628894368e+01dB,3.49137806719850e-04°)
4.69894108605148e+03	(-5.92726445735272e+01dB,-3.18332503844650e-02°)	(-8.00949628892945e+01dB,3.49942651926448e-04°)
4.70977326396886e+03	(-5.92726445803965e+01dB,-3.19066335875967e-02°)	(-8.00949628891478e+01dB,3.50749352491830e-04°)
4.72063041263523e+03	(-5.92726445872978e+01dB,-3.19801859563606e-02°)	(-8.00949628890033e+01dB,3.51557912689516e-04°)
4.73151258961413e+03	(-5.92726445942314e+01dB,-3.20539078807233e-02°)	(-8.00949628888610e+01dB,3.52368336805709e-04°)
4.74241985260177e+03	(-5.92726446011965e+01dB,-3.21277997515468e-02°)	(-8.00949628887122e+01dB,3.53180629138808e-04°)
4.75335225942737e+03	(-5.92726446081938e+01dB,-3.22018619605975e-02°)	(-8.00949628885655e+01dB,3.53994793996926e-04°)
4.76430986805348e+03	(-5.92726446152234e+01dB,-3.22760949005473e-02°)	(-8.00949628884167e+01dB,3.54810835692752e-04°)
4.77529273657623e+03	(-5.92726446222856e+01dB,-3.23504989649702e-02°)	(-8.00949628882700e+01dB,3.55628758555005e-04°)
4.78630092322570e+03	(-5.92726446293804e+01dB,-3.24250745483445e-02°)	(-8.00949628881212e+01dB,3.56448566921859e-04°)
4.79733448636621e+03	(-5.92726446365077e+01dB,-3.24998220460657e-02°)	(-8.00949628879703e+01dB,3.57270265136364e-04°)
4.80839348449660e+03	(-5.92726446436680e+01dB,-3.25747418544327e-02°)	(-8.00949628878172e+01dB,3.58093857558040e-04°)
4.81947797625058e+03	(-5.92726446508615e+01dB,-3.26498343706651e-02°)	(-8.00949628876683e+01dB,3.58919348551378e-04°)
4.83058802039703e+03	(-5.92726446580882e+01dB,-3.27250999928922e-02°)	(-8.00949628875174e+01dB,3.59746742494451e-04°)
4.84172367584030e+03	(-5.92726446653482e+01dB,-3.28005391201659e-02°)	(-8.00949628873664e+01dB,3.60576043772745e-04°)
4.85288500162052e+03	(-5.92726446726416e+01dB,-3.28761521524528e-02°)	(-8.00949628872111e+01dB,3.61407256784025e-04°)
4.86407205691392e+03	(-5.92726446799688e+01dB,-3.29519394906463e-02°)	(-8.00949628870580e+01dB,3.62240385934736e-04°)
4.87528490103316e+03	(-5.92726446873297e+01dB,-3.30279015365627e-02°)	(-8.00949628869048e+01dB,3.63075435641942e-04°)
4.88652359342764e+03	(-5.92726446947249e+01dB,-3.31040386929427e-02°)	(-8.00949628867496e+01dB,3.63912410333297e-04°)
4.89778819368376e+03	(-5.92726447021536e+01dB,-3.31803513634549e-02°)	(-8.00949628865900e+01dB,3.64751314447037e-04°)
4.90907876152533e+03	(-5.92726447096173e+01dB,-3.32568399527059e-02°)	(-8.00949628864368e+01dB,3.65592152428213e-04°)
4.92039535681380e+03	(-5.92726447171150e+01dB,-3.33335048662225e-02°)	(-8.00949628862772e+01dB,3.66434928738919e-04°)
4.93173803954865e+03	(-5.92726447246475e+01dB,-3.34103465104779e-02°)	(-8.00949628861198e+01dB,3.67279647844116e-04°)
4.94310686986764e+03	(-5.92726447322144e+01dB,-3.34873652928746e-02°)	(-8.00949628859581e+01dB,3.68126314223024e-04°)
4.95450190804719e+03	(-5.92726447398167e+01dB,-3.35645616217597e-02°)	(-8.00949628858006e+01dB,3.68974932366483e-04°)
4.96592321450265e+03	(-5.92726447474540e+01dB,-3.36419359064185e-02°)	(-8.00949628856410e+01dB,3.69825506771359e-04°)
4.97737084978864e+03	(-5.92726447551265e+01dB,-3.37194885570794e-02°)	(-8.00949628854792e+01dB,3.70678041948121e-04°)
4.98884487459940e+03	(-5.92726447628343e+01dB,-3.37972199849177e-02°)	(-8.00949628853175e+01dB,3.71532542417131e-04°)
5.00034534976907e+03	(-5.92726447705777e+01dB,-3.38751306020565e-02°)	(-8.00949628851536e+01dB,3.72389012708373e-04°)
5.01187233627200e+03	(-5.92726447783569e+01dB,-3.39532208215692e-02°)	(-8.00949628849897e+01dB,3.73247457362597e-04°)
5.02342589522315e+03	(-5.92726447861719e+01dB,-3.40314910574802e-02°)	(-8.00949628848258e+01dB,3.74107880933010e-04°)
5.03500608787832e+03	(-5.92726447940233e+01dB,-3.41099417247723e-02°)	(-8.00949628846619e+01dB,3.74970287977132e-04°)
5.04661297563456e+03	(-5.92726448019106e+01dB,-3.41885732393769e-02°)	(-8.00949628844980e+01dB,3.75834683072086e-04°)
5.05824662003041e+03	(-5.92726448098346e+01dB,-3.42673860181920e-02°)	(-8.00949628843319e+01dB,3.76701070798038e-04°)
5.06990708274631e+03	(-5.92726448177948e+01dB,-3.43463804790724e-02°)	(-8.00949628841615e+01dB,3.77569455748878e-04°)
5.08159442560487e+03	(-5.92726448257923e+01dB,-3.44255570408400e-02°)	(-8.00949628839976e+01dB,3.78439842529249e-04°)
5.09330871057122e+03	(-5.92726448338264e+01dB,-3.45049161232764e-02°)	(-8.00949628838272e+01dB,3.79312235753353e-04°)
5.10504999975333e+03	(-5.92726448418974e+01dB,-3.45844581471345e-02°)	(-8.00949628836568e+01dB,3.80186640047210e-04°)
5.11681835540234e+03	(-5.92726448500057e+01dB,-3.46641835341387e-02°)	(-8.00949628834865e+01dB,3.81063060044404e-04°)
5.12861383991291e+03	(-5.92726448581514e+01dB,-3.47440927069814e-02°)	(-8.00949628833139e+01dB,3.81941500395674e-04°)
5.14043651582352e+03	(-5.92726448663349e+01dB,-3.48241860893343e-02°)	(-8.00949628831436e+01dB,3.82821965755179e-04°)
5.15228644581682e+03	(-5.92726448745561e+01dB,-3.49044641058408e-02°)	(-8.00949628829710e+01dB,3.83704460792385e-04°)
5.16416369271996e+03	(-5.92726448828154e+01dB,-3.49849271821272e-02°)	(-8.00949628827963e+01dB,3.84588990184001e-04°)
5.17606831950493e+03	(-5.92726448911127e+01dB,-3.50655757447980e-02°)	(-8.00949628826238e+01dB,3.85475558622613e-04°)
5.18800038928886e+03	(-5.92726448994480e+01dB,-3.51464102214416e-02°)	(-8.00949628824469e+01dB,3.86364170806601e-04°)
5.19995996533441e+03	(-5.92726449078222e+01dB,-3.52274310406352e-02°)	(-8.00949628822722e+01dB,3.87254831448250e-04°)
5.21194711105005e+03	(-5.92726449162350e+01dB,-3.53086386319397e-02°)	(-8.00949628820954e+01dB,3.88147545270346e-04°)
5.22396188999044e+03	(-5.92726449246863e+01dB,-3.53900334259081e-02°)	(-8.00949628819164e+01dB,3.89042317004489e-04°)
5.23600436585674e+03	(-5.92726449331768e+01dB,-3.54716158540872e-02°)	(-8.00949628817374e+01dB,3.89939151395709e-04°)
5.24807460249696e+03	(-5.92726449417068e+01dB,-3.55533863490188e-02°)	(-8.00949628815605e+01dB,3.90838053196092e-04°)
5.26017266390630e+03	(-5.92726449502758e+01dB,-3.56353453442348e-02°)	(-8.00949628813815e+01dB,3.91739027177040e-04°)
5.27229861422746e+03	(-5.92726449588844e+01dB,-3.57174932742775e-02°)	(-8.00949628811982e+01dB,3.92642078109264e-04°)
5.28445251775104e+03	(-5.92726449675329e+01dB,-3.57998305746834e-02°)	(-8.00949628810170e+01dB,3.93547210785038e-04°)
5.29663443891581e+03	(-5.92726449762209e+01dB,-3.58823576819935e-02°)	(-8.00949628808337e+01dB,3.94454430002423e-04°)
5.30884444230911e+03	(-5.92726449849495e+01dB,-3.59650750337600e-02°)	(-8.00949628806526e+01dB,3.95363740569278e-04°)
5.32108259266717e+03	(-5.92726449937182e+01dB,-3.60479830685390e-02°)	(-8.00949628804671e+01dB,3.96275147307092e-04°)
5.33334895487543e+03	(-5.92726450025274e+01dB,-3.61310822258981e-02°)	(-8.00949628802816e+01dB,3.97188655050385e-04°)
5.34564359396894e+03	(-5.92726450113773e+01dB,-3.62143729464206e-02°)	(-8.00949628800961e+01dB,3.98104268639759e-04°)
5.35796657513264e+03	(-5.92726450202680e+01dB,-3.62978556717029e-02°)	(-8.00949628799106e+01dB,3.99021992930711e-04°)
5.37031796370174e+03	(-5.92726450291996e+01dB,-3.63815308443606e-02°)	(-8.00949628797230e+01dB,3.99941832788835e-04°)
5.38269782516210e+03	(-5.92726450381727e+01dB,-3.64653989080294e-02°)	(-8.00949628795354e+01dB,4.00863793093255e-04°)
5.39510622515049e+03	(-5.92726450471869e+01dB,-3.65494603073677e-02°)	(-8.00949628793435e+01dB,4.01787878726716e-04°)
5.40754322945502e+03	(-5.92726450562430e+01dB,-3.66337154880607e-02°)	(-8.00949628791558e+01dB,4.02714094593731e-04°)
5.42000890401545e+03	(-5.92726450653407e+01dB,-3.67181648968160e-02°)	(-8.00949628789639e+01dB,4.03642445602724e-04°)
5.43250331492354e+03	(-5.92726450744807e+01dB,-3.68028089813781e-02°)	(-8.00949628787719e+01dB,4.04572936673694e-04°)
5.44502652842342e+03	(-5.92726450836625e+01dB,-3.68876481905157e-02°)	(-8.00949628785778e+01dB,4.05505572744376e-04°)
5.45757861091191e+03	(-5.92726450928868e+01dB,-3.69726829740387e-02°)	(-8.00949628783837e+01dB,4.06440358757410e-04°)
5.47015962893892e+03	(-5.92726451021539e+01dB,-3.70579137827914e-02°)	(-8.00949628781918e+01dB,4.07377299667984e-04°)
5.48276964920774e+03	(-5.92726451114635e+01dB,-3.71433410686553e-02°)	(-8.00949628779955e+01dB,4.08316400444996e-04°)
5.49540873857544e+03	(-5.92726451208161e+01dB,-3.72289652845574e-02°)	(-8.00949628777971e+01dB,4.09257666065591e-04°)
5.50807696405323e+03	(-5.92726451302120e+01dB,-3.73147868844670e-02°)	(-8.00949628776030e+01dB,4.10201101521230e-04°)
5.52077439280677e+03	(-5.92726451396511e+01dB,-3.74008063233978e-02°)	(-8.00949628774024e+01dB,4.11146711815895e-04°)
5.53350109215656e+03	(-5.92726451491338e+01dB,-3.74870240574172e-02°)	(-8.00949628772040e+01dB,4.12094501959969e-04°)
5.54625712957829e+03	(-5.92726451586603e+01dB,-3.75734405436392e-02°)	(-8.00949628770013e+01dB,4.13044476979592e-04°)
5.55904257270322e+03	(-5.92726451682309e+01dB,-3.76600562402357e-02°)	(-8.00949628768028e+01dB,4.13996641911026e-04°)
5.57185748931848e+03	(-5.92726451778455e+01dB,-3.77468716064304e-02°)	(-8.00949628766001e+01dB,4.14951001803048e-04°)
5.58470194736749e+03	(-5.92726451875046e+01dB,-3.78338871025085e-02°)	(-8.00949628763974e+01dB,4.15907561716027e-04°)
5.59757601495028e+03	(-5.92726451972082e+01dB,-3.79211031898166e-02°)	(-8.00949628761925e+01dB,4.16866326719434e-04°)
5.61047976032388e+03	(-5.92726452069569e+01dB,-3.80085203307633e-02°)	(-8.00949628759898e+01dB,4.17827301898730e-04°)
5.62341325190267e+03	(-5.92726452167502e+01dB,-3.80961389888220e-02°)	(-8.00949628757827e+01dB,4.18790492349057e-04°)
5.63637655825872e+03	(-5.92726452265887e+01dB,-3.81839596285382e-02°)	(-8.00949628755757e+01dB,4.19755903175483e-04°)
5.64936974812220e+03	(-5.92726452364730e+01dB,-3.82719827155266e-02°)	(-8.00949628753708e+01dB,4.20723539497086e-04°)
5.66239289038170e+03	(-5.92726452464025e+01dB,-3.83602087164741e-02°)	(-8.00949628751594e+01dB,4.21693406441836e-04°)
5.67544605408464e+03	(-5.92726452563782e+01dB,-3.84486380991427e-02°)	(-8.00949628749502e+01dB,4.22665509157354e-04°)
5.68852930843758e+03	(-5.92726452663995e+01dB,-3.85372713323756e-02°)	(-8.00949628747389e+01dB,4.23639852792989e-04°)
5.70164272280664e+03	(-5.92726452764674e+01dB,-3.86261088860963e-02°)	(-8.00949628745275e+01dB,4.24616442514870e-04°)
5.71478636671783e+03	(-5.92726452865818e+01dB,-3.87151512313098e-02°)	(-8.00949628743162e+01dB,4.25595283502353e-04°)
5.72796030985745e+03	(-5.92726452967426e+01dB,-3.88043988401060e-02°)	(-8.00949628741026e+01dB,4.26576380945667e-04°)
5.74116462207243e+03	(-5.92726453069507e+01dB,-3.88938521856696e-02°)	(-8.00949628738913e+01dB,4.27559740042414e-04°)
