time,original,q2_14,q4_12,add,sub,mul
0.091854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.091875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.091896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.091917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.091938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.091958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.091979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.092000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.092021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.092042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.092063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.092083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.092104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.092125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.092146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.092167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.092188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.092208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.092229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.092250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.092271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.092292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.092313,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.092333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.092354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.092375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.092396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.092417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.092438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.092458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.092479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.092500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.092521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.092542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.092563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.092583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.092604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.092625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.092646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.092667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.092688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.092708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.092729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.092750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.092771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.092792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.092813,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.092833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.092854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.092875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.092896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.092917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.092938,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.092958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.092979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.093000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.093042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.093063,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.093083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.093104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.093125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.093146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.093167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.093188,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.093208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.093229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.093250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.093271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.093292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.093313,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.093333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.093354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.093375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.093396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.093417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.093438,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.093458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.093479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.093500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.093542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.093563,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.093583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.093604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.093625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.093646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.093667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.093688,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.093708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.093729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.093750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.093771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.093792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.093812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.093833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.093854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.093875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.093896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.093917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.093937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.093958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.093979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.094000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.094021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.094042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.094062,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.094083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.094104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.094125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.094146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.094167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.094187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.094208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.094229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.094250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.094271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.094292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.094312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.094333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.094354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.094375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.094396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.094417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.094437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.094458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.094479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.094500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.094521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.094542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.094562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.094583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.094604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.094625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.094646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.094667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.094687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.094708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.094729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.094750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.094771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.094792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.094812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.094833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.094854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.094875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.094896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.094917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.094937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.094958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.094979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.095000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.095021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.095042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.095062,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.095083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.095104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.095125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.095146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.095167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.095187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.095208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.095229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.095250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.095271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.095292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.095312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.095333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.095354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.095375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.095396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.095417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.095437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.095458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.095479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.095500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.095521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.095542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.095562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.095583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.095604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.095625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.095646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.095667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.095687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.095708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.095729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.095750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.095771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.095792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.095812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.095833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.095854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.095875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.095896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.095917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.095937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.095958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.095979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.096000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.096021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.096042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.096062,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.096083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.096104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.096125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.096146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.096167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.096187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.096208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.096229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.096250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.096271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.096292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.096312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.096333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.096354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.096375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.096396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.096417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.096437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.096458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.096479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.096500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.096521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.096542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.096562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.096583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.096604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.096625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.096646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.096667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.096687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.096708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.096729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.096750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.096771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.096792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.096812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.096833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.096854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.096875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.096896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.096917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.096937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.096958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.096979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.097000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.097021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.097042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.097062,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.097083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.097104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.097125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.097146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.097167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.097187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.097208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.097229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.097250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.097271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.097292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.097312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.097333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.097354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.097375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.097396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.097417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.097437,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.097458,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.097479,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.097500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.097521,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.097542,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.097562,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.097583,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.097604,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.097625,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.097646,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.097667,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.097687,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.097708,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.097729,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.097750,-2.000000,-2.000000,-2.000000,-4.000000,0.000000,4.000000
0.097771,-1.982890,-1.982910,-1.982910,-3.965820,0.000000,3.931933
0.097792,-1.931852,-1.931824,-1.931885,-3.863708,0.000061,3.732061
0.097812,-1.847759,-1.847778,-1.847656,-3.695435,-0.000122,3.414059
0.097833,-1.732051,-1.732056,-1.731934,-3.463989,-0.000122,2.999805
0.097854,-1.586707,-1.586731,-1.586670,-3.173401,-0.000061,2.517618
0.097875,-1.414214,-1.414185,-1.414307,-2.828491,0.000122,2.000091
0.097896,-1.217523,-1.217529,-1.217529,-2.435059,0.000000,1.482378
0.097917,-1.000000,-1.000000,-1.000000,-2.000000,0.000000,1.000000
0.097937,-0.765367,-0.765381,-0.765381,-1.530762,0.000000,0.585808
0.097958,-0.517638,-0.517639,-0.517578,-1.035217,-0.000061,0.267919
0.097979,-0.261052,-0.261047,-0.260986,-0.522034,-0.000061,0.068130
0.098000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.098021,0.261052,0.261047,0.260986,0.522034,0.000061,0.068130
0.098042,0.517638,0.517639,0.517578,1.035217,0.000061,0.267919
0.098062,0.765367,0.765381,0.765381,1.530762,0.000000,0.585808
0.098083,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
0.098104,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.098125,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.098146,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.098167,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.098187,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.098208,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.098229,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.098250,2.000000,1.999939,2.000000,3.999939,-0.000061,3.999878
0.098271,1.982890,1.982910,1.982910,3.965820,0.000000,3.931933
0.098292,1.931852,1.931824,1.931885,3.863708,-0.000061,3.732061
0.098312,1.847759,1.847778,1.847656,3.695435,0.000122,3.414059
0.098333,1.732051,1.732056,1.731934,3.463989,0.000122,2.999805
0.098354,1.586707,1.586731,1.586670,3.173401,0.000061,2.517618
0.098375,1.414214,1.414185,1.414307,2.828491,-0.000122,2.000091
0.098396,1.217523,1.217529,1.217529,2.435059,0.000000,1.482378
0.098417,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000
