time,original,quantized,error
0.0022708333,1.9828897227,2.0000000000,-0.0171102773
0.0022916667,1.9318516526,1.9375000000,-0.0056483474
0.0023125000,1.8477590650,1.8750000000,-0.0272409350
0.0023333333,1.7320508076,1.7500000000,-0.0179491924
0.0023541667,1.5867066806,1.5625000000,0.0242066806
0.0023750000,1.4142135624,1.4375000000,-0.0232864376
0.0023958333,1.2175228580,1.1875000000,0.0300228580
0.0024166667,1.0000000000,1.0000000000,0.0000000000
0.0024375000,0.7653668647,0.7500000000,0.0153668647
0.0024583333,0.5176380902,0.5000000000,0.0176380902
0.0024791667,0.2610523844,0.2500000000,0.0110523844
0.0025000000,0.0000000000,0.0000000000,0.0000000000
0.0025208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0025416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0025625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0025833333,-1.0000000000,-1.0000000000,0.0000000000
0.0026041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0026250000,-1.4142135624,-1.4375000000,0.0232864376
0.0026458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0026666667,-1.7320508076,-1.7500000000,0.0179491924
0.0026875000,-1.8477590650,-1.8750000000,0.0272409350
0.0027083333,-1.9318516526,-1.9375000000,0.0056483474
0.0027291667,-1.9828897227,-2.0000000000,0.0171102773
0.0027500000,-2.0000000000,-2.0000000000,0.0000000000
0.0027708333,-1.9828897227,-2.0000000000,0.0171102773
0.0027916667,-1.9318516526,-1.9375000000,0.0056483474
0.0028125000,-1.8477590650,-1.8750000000,0.0272409350
0.0028333333,-1.7320508076,-1.7500000000,0.0179491924
0.0028541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0028750000,-1.4142135624,-1.4375000000,0.0232864376
0.0028958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0029166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0029375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0029583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0029791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0030000000,-0.0000000000,0.0000000000,-0.0000000000
0.0030208333,0.2610523844,0.2500000000,0.0110523844
0.0030416667,0.5176380902,0.5000000000,0.0176380902
0.0030625000,0.7653668647,0.7500000000,0.0153668647
0.0030833333,1.0000000000,1.0000000000,-0.0000000000
0.0031041667,1.2175228580,1.1875000000,0.0300228580
0.0031250000,1.4142135624,1.4375000000,-0.0232864376
0.0031458333,1.5867066806,1.5625000000,0.0242066806
0.0031666667,1.7320508076,1.7500000000,-0.0179491924
0.0031875000,1.8477590650,1.8750000000,-0.0272409350
0.0032083333,1.9318516526,1.9375000000,-0.0056483474
0.0032291667,1.9828897227,2.0000000000,-0.0171102773
0.0032500000,2.0000000000,2.0000000000,0.0000000000
0.0032708333,1.9828897227,2.0000000000,-0.0171102773
0.0032916667,1.9318516526,1.9375000000,-0.0056483474
0.0033125000,1.8477590650,1.8750000000,-0.0272409350
0.0033333333,1.7320508076,1.7500000000,-0.0179491924
0.0033541667,1.5867066806,1.5625000000,0.0242066806
0.0033750000,1.4142135624,1.4375000000,-0.0232864376
0.0033958333,1.2175228580,1.1875000000,0.0300228580
0.0034166667,1.0000000000,1.0000000000,0.0000000000
0.0034375000,0.7653668647,0.7500000000,0.0153668647
0.0034583333,0.5176380902,0.5000000000,0.0176380902
0.0034791667,0.2610523844,0.2500000000,0.0110523844
0.0035000000,0.0000000000,0.0000000000,0.0000000000
0.0035208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0035416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0035625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0035833333,-1.0000000000,-1.0000000000,0.0000000000
0.0036041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0036250000,-1.4142135624,-1.4375000000,0.0232864376
0.0036458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0036666667,-1.7320508076,-1.7500000000,0.0179491924
0.0036875000,-1.8477590650,-1.8750000000,0.0272409350
0.0037083333,-1.9318516526,-1.9375000000,0.0056483474
0.0037291667,-1.9828897227,-2.0000000000,0.0171102773
0.0037500000,-2.0000000000,-2.0000000000,0.0000000000
0.0037708333,-1.9828897227,-2.0000000000,0.0171102773
0.0037916667,-1.9318516526,-1.9375000000,0.0056483474
0.0038125000,-1.8477590650,-1.8750000000,0.0272409350
0.0038333333,-1.7320508076,-1.7500000000,0.0179491924
0.0038541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0038750000,-1.4142135624,-1.4375000000,0.0232864376
0.0038958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0039166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0039375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0039583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0039791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0040000000,-0.0000000000,0.0000000000,-0.0000000000
0.0040208333,0.2610523844,0.2500000000,0.0110523844
0.0040416667,0.5176380902,0.5000000000,0.0176380902
0.0040625000,0.7653668647,0.7500000000,0.0153668647
0.0040833333,1.0000000000,1.0000000000,-0.0000000000
0.0041041667,1.2175228580,1.1875000000,0.0300228580
0.0041250000,1.4142135624,1.4375000000,-0.0232864376
0.0041458333,1.5867066806,1.5625000000,0.0242066806
0.0041666667,1.7320508076,1.7500000000,-0.0179491924
0.0041875000,1.8477590650,1.8750000000,-0.0272409350
0.0042083333,1.9318516526,1.9375000000,-0.0056483474
0.0042291667,1.9828897227,2.0000000000,-0.0171102773
0.0042500000,2.0000000000,2.0000000000,0.0000000000
0.0042708333,1.9828897227,2.0000000000,-0.0171102773
0.0042916667,1.9318516526,1.9375000000,-0.0056483474
0.0043125000,1.8477590650,1.8750000000,-0.0272409350
0.0043333333,1.7320508076,1.7500000000,-0.0179491924
0.0043541667,1.5867066806,1.5625000000,0.0242066806
0.0043750000,1.4142135624,1.4375000000,-0.0232864376
0.0043958333,1.2175228580,1.1875000000,0.0300228580
0.0044166667,1.0000000000,1.0000000000,0.0000000000
0.0044375000,0.7653668647,0.7500000000,0.0153668647
0.0044583333,0.5176380902,0.5000000000,0.0176380902
0.0044791667,0.2610523844,0.2500000000,0.0110523844
0.0045000000,0.0000000000,0.0000000000,0.0000000000
0.0045208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0045416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0045625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0045833333,-1.0000000000,-1.0000000000,0.0000000000
0.0046041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0046250000,-1.4142135624,-1.4375000000,0.0232864376
0.0046458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0046666667,-1.7320508076,-1.7500000000,0.0179491924
0.0046875000,-1.8477590650,-1.8750000000,0.0272409350
0.0047083333,-1.9318516526,-1.9375000000,0.0056483474
0.0047291667,-1.9828897227,-2.0000000000,0.0171102773
0.0047500000,-2.0000000000,-2.0000000000,0.0000000000
0.0047708333,-1.9828897227,-2.0000000000,0.0171102773
0.0047916667,-1.9318516526,-1.9375000000,0.0056483474
0.0048125000,-1.8477590650,-1.8750000000,0.0272409350
0.0048333333,-1.7320508076,-1.7500000000,0.0179491924
0.0048541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0048750000,-1.4142135624,-1.4375000000,0.0232864376
0.0048958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0049166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0049375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0049583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0049791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0050000000,-0.0000000000,0.0000000000,-0.0000000000
0.0050208333,0.2610523844,0.2500000000,0.0110523844
0.0050416667,0.5176380902,0.5000000000,0.0176380902
0.0050625000,0.7653668647,0.7500000000,0.0153668647
0.0050833333,1.0000000000,1.0000000000,-0.0000000000
0.0051041667,1.2175228580,1.1875000000,0.0300228580
0.0051250000,1.4142135624,1.4375000000,-0.0232864376
0.0051458333,1.5867066806,1.5625000000,0.0242066806
0.0051666667,1.7320508076,1.7500000000,-0.0179491924
0.0051875000,1.8477590650,1.8750000000,-0.0272409350
0.0052083333,1.9318516526,1.9375000000,-0.0056483474
0.0052291667,1.9828897227,2.0000000000,-0.0171102773
0.0052500000,2.0000000000,2.0000000000,0.0000000000
0.0052708333,1.9828897227,2.0000000000,-0.0171102773
0.0052916667,1.9318516526,1.9375000000,-0.0056483474
0.0053125000,1.8477590650,1.8750000000,-0.0272409350
0.0053333333,1.7320508076,1.7500000000,-0.0179491924
0.0053541667,1.5867066806,1.5625000000,0.0242066806
0.0053750000,1.4142135624,1.4375000000,-0.0232864376
0.0053958333,1.2175228580,1.1875000000,0.0300228580
0.0054166667,1.0000000000,1.0000000000,0.0000000000
0.0054375000,0.7653668647,0.7500000000,0.0153668647
0.0054583333,0.5176380902,0.5000000000,0.0176380902
0.0054791667,0.2610523844,0.2500000000,0.0110523844
0.0055000000,0.0000000000,0.0000000000,0.0000000000
0.0055208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0055416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0055625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0055833333,-1.0000000000,-1.0000000000,0.0000000000
0.0056041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0056250000,-1.4142135624,-1.4375000000,0.0232864376
0.0056458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0056666667,-1.7320508076,-1.7500000000,0.0179491924
0.0056875000,-1.8477590650,-1.8750000000,0.0272409350
0.0057083333,-1.9318516526,-1.9375000000,0.0056483474
0.0057291667,-1.9828897227,-2.0000000000,0.0171102773
0.0057500000,-2.0000000000,-2.0000000000,0.0000000000
0.0057708333,-1.9828897227,-2.0000000000,0.0171102773
0.0057916667,-1.9318516526,-1.9375000000,0.0056483474
0.0058125000,-1.8477590650,-1.8750000000,0.0272409350
0.0058333333,-1.7320508076,-1.7500000000,0.0179491924
0.0058541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0058750000,-1.4142135624,-1.4375000000,0.0232864376
0.0058958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0059166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0059375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0059583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0059791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0060000000,-0.0000000000,0.0000000000,-0.0000000000
0.0060208333,0.2610523844,0.2500000000,0.0110523844
0.0060416667,0.5176380902,0.5000000000,0.0176380902
0.0060625000,0.7653668647,0.7500000000,0.0153668647
0.0060833333,1.0000000000,1.0000000000,-0.0000000000
0.0061041667,1.2175228580,1.1875000000,0.0300228580
0.0061250000,1.4142135624,1.4375000000,-0.0232864376
0.0061458333,1.5867066806,1.5625000000,0.0242066806
0.0061666667,1.7320508076,1.7500000000,-0.0179491924
0.0061875000,1.8477590650,1.8750000000,-0.0272409350
0.0062083333,1.9318516526,1.9375000000,-0.0056483474
0.0062291667,1.9828897227,2.0000000000,-0.0171102773
0.0062500000,2.0000000000,2.0000000000,0.0000000000
0.0062708333,1.9828897227,2.0000000000,-0.0171102773
0.0062916667,1.9318516526,1.9375000000,-0.0056483474
0.0063125000,1.8477590650,1.8750000000,-0.0272409350
0.0063333333,1.7320508076,1.7500000000,-0.0179491924
0.0063541667,1.5867066806,1.5625000000,0.0242066806
0.0063750000,1.4142135624,1.4375000000,-0.0232864376
0.0063958333,1.2175228580,1.1875000000,0.0300228580
0.0064166667,1.0000000000,1.0000000000,0.0000000000
0.0064375000,0.7653668647,0.7500000000,0.0153668647
0.0064583333,0.5176380902,0.5000000000,0.0176380902
0.0064791667,0.2610523844,0.2500000000,0.0110523844
0.0065000000,0.0000000000,0.0000000000,0.0000000000
0.0065208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0065416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0065625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0065833333,-1.0000000000,-1.0000000000,0.0000000000
0.0066041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0066250000,-1.4142135624,-1.4375000000,0.0232864376
0.0066458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0066666667,-1.7320508076,-1.7500000000,0.0179491924
0.0066875000,-1.8477590650,-1.8750000000,0.0272409350
0.0067083333,-1.9318516526,-1.9375000000,0.0056483474
0.0067291667,-1.9828897227,-2.0000000000,0.0171102773
0.0067500000,-2.0000000000,-2.0000000000,0.0000000000
0.0067708333,-1.9828897227,-2.0000000000,0.0171102773
0.0067916667,-1.9318516526,-1.9375000000,0.0056483474
0.0068125000,-1.8477590650,-1.8750000000,0.0272409350
0.0068333333,-1.7320508076,-1.7500000000,0.0179491924
0.0068541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0068750000,-1.4142135624,-1.4375000000,0.0232864376
0.0068958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0069166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0069375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0069583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0069791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0070000000,-0.0000000000,0.0000000000,-0.0000000000
0.0070208333,0.2610523844,0.2500000000,0.0110523844
0.0070416667,0.5176380902,0.5000000000,0.0176380902
0.0070625000,0.7653668647,0.7500000000,0.0153668647
0.0070833333,1.0000000000,1.0000000000,-0.0000000000
0.0071041667,1.2175228580,1.1875000000,0.0300228580
0.0071250000,1.4142135624,1.4375000000,-0.0232864376
0.0071458333,1.5867066806,1.5625000000,0.0242066806
0.0071666667,1.7320508076,1.7500000000,-0.0179491924
0.0071875000,1.8477590650,1.8750000000,-0.0272409350
0.0072083333,1.9318516526,1.9375000000,-0.0056483474
0.0072291667,1.9828897227,2.0000000000,-0.0171102773
0.0072500000,2.0000000000,2.0000000000,0.0000000000
0.0072708333,1.9828897227,2.0000000000,-0.0171102773
0.0072916667,1.9318516526,1.9375000000,-0.0056483474
0.0073125000,1.8477590650,1.8750000000,-0.0272409350
0.0073333333,1.7320508076,1.7500000000,-0.0179491924
0.0073541667,1.5867066806,1.5625000000,0.0242066806
0.0073750000,1.4142135624,1.4375000000,-0.0232864376
0.0073958333,1.2175228580,1.1875000000,0.0300228580
0.0074166667,1.0000000000,1.0000000000,0.0000000000
0.0074375000,0.7653668647,0.7500000000,0.0153668647
0.0074583333,0.5176380902,0.5000000000,0.0176380902
0.0074791667,0.2610523844,0.2500000000,0.0110523844
0.0075000000,0.0000000000,0.0000000000,0.0000000000
0.0075208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0075416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0075625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0075833333,-1.0000000000,-1.0000000000,0.0000000000
0.0076041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0076250000,-1.4142135624,-1.4375000000,0.0232864376
0.0076458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0076666667,-1.7320508076,-1.7500000000,0.0179491924
0.0076875000,-1.8477590650,-1.8750000000,0.0272409350
0.0077083333,-1.9318516526,-1.9375000000,0.0056483474
0.0077291667,-1.9828897227,-2.0000000000,0.0171102773
0.0077500000,-2.0000000000,-2.0000000000,0.0000000000
0.0077708333,-1.9828897227,-2.0000000000,0.0171102773
0.0077916667,-1.9318516526,-1.9375000000,0.0056483474
0.0078125000,-1.8477590650,-1.8750000000,0.0272409350
0.0078333333,-1.7320508076,-1.7500000000,0.0179491924
0.0078541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0078750000,-1.4142135624,-1.4375000000,0.0232864376
0.0078958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0079166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0079375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0079583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0079791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0080000000,-0.0000000000,0.0000000000,-0.0000000000
0.0080208333,0.2610523844,0.2500000000,0.0110523844
0.0080416667,0.5176380902,0.5000000000,0.0176380902
0.0080625000,0.7653668647,0.7500000000,0.0153668647
0.0080833333,1.0000000000,1.0000000000,-0.0000000000
0.0081041667,1.2175228580,1.1875000000,0.0300228580
0.0081250000,1.4142135624,1.4375000000,-0.0232864376
0.0081458333,1.5867066806,1.5625000000,0.0242066806
0.0081666667,1.7320508076,1.7500000000,-0.0179491924
0.0081875000,1.8477590650,1.8750000000,-0.0272409350
0.0082083333,1.9318516526,1.9375000000,-0.0056483474
0.0082291667,1.9828897227,2.0000000000,-0.0171102773
0.0082500000,2.0000000000,2.0000000000,0.0000000000
0.0082708333,1.9828897227,2.0000000000,-0.0171102773
0.0082916667,1.9318516526,1.9375000000,-0.0056483474
0.0083125000,1.8477590650,1.8750000000,-0.0272409350
0.0083333333,1.7320508076,1.7500000000,-0.0179491924
0.0083541667,1.5867066806,1.5625000000,0.0242066806
0.0083750000,1.4142135624,1.4375000000,-0.0232864376
0.0083958333,1.2175228580,1.1875000000,0.0300228580
0.0084166667,1.0000000000,1.0000000000,0.0000000000
0.0084375000,0.7653668647,0.7500000000,0.0153668647
0.0084583333,0.5176380902,0.5000000000,0.0176380902
0.0084791667,0.2610523844,0.2500000000,0.0110523844
0.0085000000,0.0000000000,0.0000000000,0.0000000000
0.0085208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0085416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0085625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0085833333,-1.0000000000,-1.0000000000,0.0000000000
0.0086041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0086250000,-1.4142135624,-1.4375000000,0.0232864376
0.0086458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0086666667,-1.7320508076,-1.7500000000,0.0179491924
0.0086875000,-1.8477590650,-1.8750000000,0.0272409350
0.0087083333,-1.9318516526,-1.9375000000,0.0056483474
0.0087291667,-1.9828897227,-2.0000000000,0.0171102773
0.0087500000,-2.0000000000,-2.0000000000,0.0000000000
0.0087708333,-1.9828897227,-2.0000000000,0.0171102773
0.0087916667,-1.9318516526,-1.9375000000,0.0056483474
0.0088125000,-1.8477590650,-1.8750000000,0.0272409350
0.0088333333,-1.7320508076,-1.7500000000,0.0179491924
0.0088541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0088750000,-1.4142135624,-1.4375000000,0.0232864376
0.0088958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0089166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0089375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0089583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0089791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0090000000,-0.0000000000,0.0000000000,-0.0000000000
0.0090208333,0.2610523844,0.2500000000,0.0110523844
0.0090416667,0.5176380902,0.5000000000,0.0176380902
0.0090625000,0.7653668647,0.7500000000,0.0153668647
0.0090833333,1.0000000000,1.0000000000,0.0000000000
0.0091041667,1.2175228580,1.1875000000,0.0300228580
0.0091250000,1.4142135624,1.4375000000,-0.0232864376
0.0091458333,1.5867066806,1.5625000000,0.0242066806
0.0091666667,1.7320508076,1.7500000000,-0.0179491924
0.0091875000,1.8477590650,1.8750000000,-0.0272409350
0.0092083333,1.9318516526,1.9375000000,-0.0056483474
0.0092291667,1.9828897227,2.0000000000,-0.0171102773
0.0092500000,2.0000000000,2.0000000000,0.0000000000
0.0092708333,1.9828897227,2.0000000000,-0.0171102773
0.0092916667,1.9318516526,1.9375000000,-0.0056483474
0.0093125000,1.8477590650,1.8750000000,-0.0272409350
0.0093333333,1.7320508076,1.7500000000,-0.0179491924
0.0093541667,1.5867066806,1.5625000000,0.0242066806
0.0093750000,1.4142135624,1.4375000000,-0.0232864376
0.0093958333,1.2175228580,1.1875000000,0.0300228580
0.0094166667,1.0000000000,1.0000000000,0.0000000000
0.0094375000,0.7653668647,0.7500000000,0.0153668647
0.0094583333,0.5176380902,0.5000000000,0.0176380902
0.0094791667,0.2610523844,0.2500000000,0.0110523844
0.0095000000,0.0000000000,0.0000000000,0.0000000000
0.0095208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0095416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0095625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0095833333,-1.0000000000,-1.0000000000,0.0000000000
0.0096041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0096250000,-1.4142135624,-1.4375000000,0.0232864376
0.0096458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0096666667,-1.7320508076,-1.7500000000,0.0179491924
0.0096875000,-1.8477590650,-1.8750000000,0.0272409350
0.0097083333,-1.9318516526,-1.9375000000,0.0056483474
0.0097291667,-1.9828897227,-2.0000000000,0.0171102773
0.0097500000,-2.0000000000,-2.0000000000,0.0000000000
0.0097708333,-1.9828897227,-2.0000000000,0.0171102773
0.0097916667,-1.9318516526,-1.9375000000,0.0056483474
0.0098125000,-1.8477590650,-1.8750000000,0.0272409350
0.0098333333,-1.7320508076,-1.7500000000,0.0179491924
0.0098541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0098750000,-1.4142135624,-1.4375000000,0.0232864376
0.0098958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0099166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0099375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0099583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0099791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0100000000,-0.0000000000,0.0000000000,-0.0000000000
0.0100208333,0.2610523844,0.2500000000,0.0110523844
0.0100416667,0.5176380902,0.5000000000,0.0176380902
0.0100625000,0.7653668647,0.7500000000,0.0153668647
0.0100833333,1.0000000000,1.0000000000,-0.0000000000
0.0101041667,1.2175228580,1.1875000000,0.0300228580
0.0101250000,1.4142135624,1.4375000000,-0.0232864376
0.0101458333,1.5867066806,1.5625000000,0.0242066806
0.0101666667,1.7320508076,1.7500000000,-0.0179491924
0.0101875000,1.8477590650,1.8750000000,-0.0272409350
0.0102083333,1.9318516526,1.9375000000,-0.0056483474
0.0102291667,1.9828897227,2.0000000000,-0.0171102773
0.0102500000,2.0000000000,2.0000000000,0.0000000000
0.0102708333,1.9828897227,2.0000000000,-0.0171102773
0.0102916667,1.9318516526,1.9375000000,-0.0056483474
0.0103125000,1.8477590650,1.8750000000,-0.0272409350
0.0103333333,1.7320508076,1.7500000000,-0.0179491924
0.0103541667,1.5867066806,1.5625000000,0.0242066806
0.0103750000,1.4142135624,1.4375000000,-0.0232864376
0.0103958333,1.2175228580,1.1875000000,0.0300228580
0.0104166667,1.0000000000,1.0000000000,0.0000000000
0.0104375000,0.7653668647,0.7500000000,0.0153668647
0.0104583333,0.5176380902,0.5000000000,0.0176380902
0.0104791667,0.2610523844,0.2500000000,0.0110523844
0.0105000000,0.0000000000,0.0000000000,0.0000000000
0.0105208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0105416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0105625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0105833333,-1.0000000000,-1.0000000000,0.0000000000
0.0106041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0106250000,-1.4142135624,-1.4375000000,0.0232864376
0.0106458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0106666667,-1.7320508076,-1.7500000000,0.0179491924
0.0106875000,-1.8477590650,-1.8750000000,0.0272409350
0.0107083333,-1.9318516526,-1.9375000000,0.0056483474
0.0107291667,-1.9828897227,-2.0000000000,0.0171102773
0.0107500000,-2.0000000000,-2.0000000000,0.0000000000
0.0107708333,-1.9828897227,-2.0000000000,0.0171102773
0.0107916667,-1.9318516526,-1.9375000000,0.0056483474
0.0108125000,-1.8477590650,-1.8750000000,0.0272409350
0.0108333333,-1.7320508076,-1.7500000000,0.0179491924
0.0108541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0108750000,-1.4142135624,-1.4375000000,0.0232864376
0.0108958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0109166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0109375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0109583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0109791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0110000000,-0.0000000000,0.0000000000,-0.0000000000
0.0110208333,0.2610523844,0.2500000000,0.0110523844
0.0110416667,0.5176380902,0.5000000000,0.0176380902
0.0110625000,0.7653668647,0.7500000000,0.0153668647
0.0110833333,1.0000000000,1.0000000000,-0.0000000000
0.0111041667,1.2175228580,1.1875000000,0.0300228580
0.0111250000,1.4142135624,1.4375000000,-0.0232864376
0.0111458333,1.5867066806,1.5625000000,0.0242066806
0.0111666667,1.7320508076,1.7500000000,-0.0179491924
0.0111875000,1.8477590650,1.8750000000,-0.0272409350
0.0112083333,1.9318516526,1.9375000000,-0.0056483474
0.0112291667,1.9828897227,2.0000000000,-0.0171102773
0.0112500000,2.0000000000,2.0000000000,0.0000000000
0.0112708333,1.9828897227,2.0000000000,-0.0171102773
0.0112916667,1.9318516526,1.9375000000,-0.0056483474
0.0113125000,1.8477590650,1.8750000000,-0.0272409350
0.0113333333,1.7320508076,1.7500000000,-0.0179491924
0.0113541667,1.5867066806,1.5625000000,0.0242066806
0.0113750000,1.4142135624,1.4375000000,-0.0232864376
0.0113958333,1.2175228580,1.1875000000,0.0300228580
0.0114166667,1.0000000000,1.0000000000,0.0000000000
0.0114375000,0.7653668647,0.7500000000,0.0153668647
0.0114583333,0.5176380902,0.5000000000,0.0176380902
0.0114791667,0.2610523844,0.2500000000,0.0110523844
0.0115000000,0.0000000000,0.0000000000,0.0000000000
0.0115208333,-0.2610523844,-0.2500000000,-0.0110523844
0.0115416667,-0.5176380902,-0.5000000000,-0.0176380902
0.0115625000,-0.7653668647,-0.7500000000,-0.0153668647
0.0115833333,-1.0000000000,-1.0000000000,0.0000000000
0.0116041667,-1.2175228580,-1.1875000000,-0.0300228580
0.0116250000,-1.4142135624,-1.4375000000,0.0232864376
0.0116458333,-1.5867066806,-1.5625000000,-0.0242066806
0.0116666667,-1.7320508076,-1.7500000000,0.0179491924
0.0116875000,-1.8477590650,-1.8750000000,0.0272409350
0.0117083333,-1.9318516526,-1.9375000000,0.0056483474
0.0117291667,-1.9828897227,-2.0000000000,0.0171102773
0.0117500000,-2.0000000000,-2.0000000000,0.0000000000
0.0117708333,-1.9828897227,-2.0000000000,0.0171102773
0.0117916667,-1.9318516526,-1.9375000000,0.0056483474
0.0118125000,-1.8477590650,-1.8750000000,0.0272409350
0.0118333333,-1.7320508076,-1.7500000000,0.0179491924
0.0118541667,-1.5867066806,-1.5625000000,-0.0242066806
0.0118750000,-1.4142135624,-1.4375000000,0.0232864376
0.0118958333,-1.2175228580,-1.1875000000,-0.0300228580
0.0119166667,-1.0000000000,-1.0000000000,-0.0000000000
0.0119375000,-0.7653668647,-0.7500000000,-0.0153668647
0.0119583333,-0.5176380902,-0.5000000000,-0.0176380902
0.0119791667,-0.2610523844,-0.2500000000,-0.0110523844
0.0120000000,-0.0000000000,0.0000000000,-0.0000000000
0.0120208333,0.2610523844,0.2500000000,0.0110523844
0.0120416667,0.5176380902,0.5000000000,0.0176380902
0.0120625000,0.7653668647,0.7500000000,0.0153668647
0.0120833333,1.0000000000,1.0000000000,-0.0000000000
0.0121041667,1.2175228580,1.1875000000,0.0300228580
0.0121250000,1.4142135624,1.4375000000,-0.0232864376
